RelativePath,FunctionName,dep,dep_count,dexp,dexp_count
proftpd-1.3.5b/src/str.c,pr_str_is_fnmatch,[],0,[],0
proftpd-1.3.5b/src/str.c,pr_str_replace,[],0,[],0
proftpd-1.3.5b/src/str.c,pr_str_strip,[],0,[],0
proftpd-1.3.5b/src/str.c,pr_str_strip_end,[],0,[],0
proftpd-1.3.5b/src/str.c,pr_strnrstr,[],0,[],0
proftpd-1.3.5b/src/str.c,pstrndup,[],0,[],0
proftpd-1.3.5b/src/str.c,sreplace,[],0,[],0
proftpd-1.3.5b/src/str.c,sstrcat,[],0,[],0
proftpd-1.3.5b/src/main.c,session_exit,[],0,[],0
proftpd-1.3.5b/src/class.c,init_class,[],0,[],0
proftpd-1.3.5b/src/class.c,pr_class_add_acl,[],0,[],0
proftpd-1.3.5b/src/class.c,pr_class_close,[],0,[],0
proftpd-1.3.5b/src/class.c,pr_class_find,[],0,[],0
proftpd-1.3.5b/src/class.c,pr_class_get,[],0,[],0
proftpd-1.3.5b/src/class.c,pr_class_match_addr,[],0,[],0
proftpd-1.3.5b/src/class.c,pr_class_open,[],0,[],0
proftpd-1.3.5b/src/class.c,pr_class_set_satisfy,[],0,[],0
proftpd-1.3.5b/src/netacl.c,pr_netacl_create,[],0,[],0
proftpd-1.3.5b/src/netacl.c,pr_netacl_dup,[],0,[],0
proftpd-1.3.5b/src/netacl.c,pr_netacl_get_negated,[],0,[],0
proftpd-1.3.5b/src/netacl.c,pr_netacl_get_str,[],0,[],0
proftpd-1.3.5b/src/netacl.c,pr_netacl_get_type,[],0,[],0
proftpd-1.3.5b/src/netacl.c,pr_netacl_match,[],0,[],0
proftpd-1.3.5b/src/support.c,check_shutmsg,['fgets'],1,[],0
proftpd-1.3.5b/src/support.c,dir_abs_path,[],0,[],0
proftpd-1.3.5b/src/support.c,dir_best_path,[],0,[],0
proftpd-1.3.5b/src/support.c,dir_canonical_path,[],0,[],0
proftpd-1.3.5b/src/support.c,dir_canonical_vpath,[],0,[],0
proftpd-1.3.5b/src/support.c,dir_exists,[],0,[],0
proftpd-1.3.5b/src/support.c,dir_interpolate,[],0,[],0
proftpd-1.3.5b/src/support.c,dir_realpath,[],0,[],0
proftpd-1.3.5b/src/support.c,exists,[],0,[],0
proftpd-1.3.5b/src/support.c,file_exists,[],0,[],0
proftpd-1.3.5b/src/support.c,file_mode,[],0,[],0
proftpd-1.3.5b/src/support.c,get_name_max,[],0,[],0
proftpd-1.3.5b/lib/getopt.c,getopt,['_getopt_internal'],1,[],0
proftpd-1.3.5b/lib/getopt1.c,getopt_long,['_getopt_internal'],1,[],0
proftpd-1.3.5b/src/support.c,pr_getopt_reset,[],0,[],0
proftpd-1.3.5b/src/support.c,pr_gmtime,[],0,[],0
proftpd-1.3.5b/src/ftpdctl.c,pr_localtime,[],0,[],0
proftpd-1.3.5b/src/support.c,pr_memscrub,[],0,[],0
proftpd-1.3.5b/src/support.c,pr_strtime,[],0,[],0
proftpd-1.3.5b/src/support.c,pr_strtime2,[],0,[],0
proftpd-1.3.5b/src/support.c,run_schedule,[],0,[],0
proftpd-1.3.5b/src/support.c,safe_token,[],0,[],0
proftpd-1.3.5b/src/support.c,schedule,[],0,[],0
proftpd-1.3.5b/src/sets.c,xaset_copy,[],0,[],0
proftpd-1.3.5b/src/sets.c,xaset_create,[],0,[],0
proftpd-1.3.5b/src/sets.c,xaset_insert,[],0,[],0
proftpd-1.3.5b/src/sets.c,xaset_insert_end,[],0,[],0
proftpd-1.3.5b/src/sets.c,xaset_insert_sort,[],0,[],0
proftpd-1.3.5b/src/sets.c,xaset_remove,[],0,[],0
proftpd-1.3.5b/src/expr.c,pr_expr_create,[],0,[],0
proftpd-1.3.5b/src/expr.c,pr_expr_eval_class_and,[],0,[],0
proftpd-1.3.5b/src/expr.c,pr_expr_eval_class_or,[],0,[],0
proftpd-1.3.5b/src/expr.c,pr_expr_eval_group_and,[],0,[],0
proftpd-1.3.5b/src/expr.c,pr_expr_eval_group_or,[],0,[],0
proftpd-1.3.5b/src/expr.c,pr_expr_eval_user_and,[],0,[],0
proftpd-1.3.5b/src/expr.c,pr_expr_eval_user_or,[],0,[],0
proftpd-1.3.5b/src/modules.c,command_exists,[],0,[],0
proftpd-1.3.5b/modules/mod_core.c,core_chgrp,[],0,[],0
proftpd-1.3.5b/modules/mod_core.c,core_chmod,[],0,[],0
proftpd-1.3.5b/src/modules.c,mod_create_data,[],0,[],0
proftpd-1.3.5b/src/modules.c,mod_create_error,[],0,[],0
proftpd-1.3.5b/src/modules.c,modules_init,[],0,[],0
proftpd-1.3.5b/src/modules.c,modules_list,[],0,['printf'],1
proftpd-1.3.5b/src/modules.c,modules_session_init,[],0,[],0
proftpd-1.3.5b/src/modules.c,pr_module_call,[],0,[],0
proftpd-1.3.5b/src/modules.c,pr_module_exists,[],0,[],0
proftpd-1.3.5b/src/modules.c,pr_module_get,[],0,[],0
proftpd-1.3.5b/src/modules.c,pr_module_load,[],0,[],0
proftpd-1.3.5b/src/modules.c,pr_module_load_authtab,[],0,[],0
