"naive_bayes","log_reg","glmnet","multinom","qda","rpart","svm","lda","kknn","featureless"
0.246575342465753,0.178082191780822,0.191780821917808,0.178082191780822,0.232876712328767,0.205479452054795,0.219178082191781,0.178082191780822,0.191780821917808,0.205479452054795
0.205479452054795,0.178082191780822,0.150684931506849,0.178082191780822,0.246575342465753,0.150684931506849,0.150684931506849,0.191780821917808,0.164383561643836,0.136986301369863
0.123287671232877,0.123287671232877,0.10958904109589,0.123287671232877,0.123287671232877,0.123287671232877,0.0958904109589041,0.136986301369863,0.123287671232877,0.0958904109589041
0.194444444444444,0.180555555555556,0.138888888888889,0.180555555555556,0.166666666666667,0.111111111111111,0.152777777777778,0.166666666666667,0.125,0.166666666666667
0.166666666666667,0.125,0.138888888888889,0.125,0.166666666666667,0.125,0.152777777777778,0.125,0.208333333333333,0.138888888888889
0.180555555555556,0.166666666666667,0.166666666666667,0.166666666666667,0.152777777777778,0.194444444444444,0.166666666666667,0.166666666666667,0.236111111111111,0.180555555555556
0.166666666666667,0.111111111111111,0.125,0.111111111111111,0.166666666666667,0.138888888888889,0.138888888888889,0.111111111111111,0.180555555555556,0.138888888888889
0.208333333333333,0.180555555555556,0.180555555555556,0.180555555555556,0.194444444444444,0.222222222222222,0.166666666666667,0.152777777777778,0.166666666666667,0.166666666666667
0.138888888888889,0.125,0.0972222222222222,0.125,0.152777777777778,0.180555555555556,0.125,0.194444444444444,0.152777777777778,0.0972222222222222
0.236111111111111,0.208333333333333,0.208333333333333,0.208333333333333,0.208333333333333,0.208333333333333,0.180555555555556,0.222222222222222,0.180555555555556,0.194444444444444
0.0821917808219178,0.0821917808219178,0.0958904109589041,0.0821917808219178,0.0958904109589041,0.0547945205479452,0.123287671232877,0.0821917808219178,0.164383561643836,0.136986301369863
0.164383561643836,0.136986301369863,0.123287671232877,0.136986301369863,0.123287671232877,0.164383561643836,0.150684931506849,0.136986301369863,0.136986301369863,0.136986301369863
0.150684931506849,0.164383561643836,0.150684931506849,0.164383561643836,0.178082191780822,0.150684931506849,0.150684931506849,0.150684931506849,0.150684931506849,0.150684931506849
0.166666666666667,0.138888888888889,0.152777777777778,0.138888888888889,0.166666666666667,0.166666666666667,0.138888888888889,0.125,0.166666666666667,0.152777777777778
0.291666666666667,0.236111111111111,0.222222222222222,0.236111111111111,0.263888888888889,0.152777777777778,0.194444444444444,0.236111111111111,0.194444444444444,0.194444444444444
0.208333333333333,0.166666666666667,0.180555555555556,0.166666666666667,0.194444444444444,0.152777777777778,0.194444444444444,0.208333333333333,0.236111111111111,0.194444444444444
0.25,0.138888888888889,0.138888888888889,0.138888888888889,0.263888888888889,0.208333333333333,0.152777777777778,0.180555555555556,0.138888888888889,0.166666666666667
0.111111111111111,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.111111111111111,0.152777777777778,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0694444444444444
0.194444444444444,0.138888888888889,0.152777777777778,0.138888888888889,0.166666666666667,0.125,0.125,0.152777777777778,0.166666666666667,0.111111111111111
0.208333333333333,0.222222222222222,0.222222222222222,0.222222222222222,0.208333333333333,0.222222222222222,0.194444444444444,0.222222222222222,0.180555555555556,0.208333333333333
0.232876712328767,0.205479452054795,0.205479452054795,0.205479452054795,0.191780821917808,0.164383561643836,0.205479452054795,0.232876712328767,0.178082191780822,0.205479452054795
0.191780821917808,0.178082191780822,0.164383561643836,0.178082191780822,0.205479452054795,0.136986301369863,0.178082191780822,0.205479452054795,0.205479452054795,0.191780821917808
0.205479452054795,0.150684931506849,0.123287671232877,0.150684931506849,0.205479452054795,0.164383561643836,0.123287671232877,0.123287671232877,0.164383561643836,0.136986301369863
0.152777777777778,0.138888888888889,0.125,0.138888888888889,0.152777777777778,0.166666666666667,0.111111111111111,0.138888888888889,0.138888888888889,0.125
0.236111111111111,0.180555555555556,0.166666666666667,0.180555555555556,0.208333333333333,0.180555555555556,0.166666666666667,0.180555555555556,0.166666666666667,0.166666666666667
0.236111111111111,0.263888888888889,0.263888888888889,0.263888888888889,0.194444444444444,0.263888888888889,0.263888888888889,0.236111111111111,0.236111111111111,0.236111111111111
0.208333333333333,0.125,0.138888888888889,0.125,0.208333333333333,0.138888888888889,0.125,0.125,0.152777777777778,0.125
0.111111111111111,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.125,0.0833333333333333,0.0972222222222222,0.0833333333333333,0.111111111111111,0.111111111111111
0.152777777777778,0.125,0.125,0.125,0.180555555555556,0.125,0.111111111111111,0.138888888888889,0.125,0.125
0.111111111111111,0.0972222222222222,0.0972222222222222,0.0972222222222222,0.111111111111111,0.0694444444444444,0.111111111111111,0.111111111111111,0.125,0.0972222222222222
0.205479452054795,0.219178082191781,0.205479452054795,0.219178082191781,0.219178082191781,0.219178082191781,0.205479452054795,0.205479452054795,0.232876712328767,0.219178082191781
0.0958904109589041,0.10958904109589,0.10958904109589,0.10958904109589,0.123287671232877,0.123287671232877,0.136986301369863,0.10958904109589,0.136986301369863,0.136986301369863
0.219178082191781,0.178082191780822,0.150684931506849,0.178082191780822,0.232876712328767,0.136986301369863,0.150684931506849,0.150684931506849,0.164383561643836,0.136986301369863
0.166666666666667,0.138888888888889,0.152777777777778,0.138888888888889,0.152777777777778,0.125,0.138888888888889,0.138888888888889,0.111111111111111,0.125
0.166666666666667,0.125,0.138888888888889,0.125,0.138888888888889,0.138888888888889,0.152777777777778,0.138888888888889,0.138888888888889,0.180555555555556
0.166666666666667,0.125,0.138888888888889,0.125,0.152777777777778,0.138888888888889,0.125,0.125,0.111111111111111,0.138888888888889
0.208333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.208333333333333,0.180555555555556,0.166666666666667,0.152777777777778,0.194444444444444,0.166666666666667
0.25,0.194444444444444,0.194444444444444,0.194444444444444,0.25,0.166666666666667,0.180555555555556,0.208333333333333,0.208333333333333,0.166666666666667
0.166666666666667,0.152777777777778,0.152777777777778,0.152777777777778,0.166666666666667,0.180555555555556,0.138888888888889,0.166666666666667,0.180555555555556,0.152777777777778
0.208333333333333,0.111111111111111,0.125,0.111111111111111,0.208333333333333,0.138888888888889,0.111111111111111,0.138888888888889,0.138888888888889,0.0972222222222222
0.191780821917808,0.136986301369863,0.10958904109589,0.136986301369863,0.191780821917808,0.136986301369863,0.10958904109589,0.136986301369863,0.136986301369863,0.10958904109589
0.136986301369863,0.10958904109589,0.10958904109589,0.10958904109589,0.123287671232877,0.123287671232877,0.0821917808219178,0.123287671232877,0.123287671232877,0.0821917808219178
0.232876712328767,0.219178082191781,0.232876712328767,0.219178082191781,0.232876712328767,0.178082191780822,0.205479452054795,0.219178082191781,0.205479452054795,0.205479452054795
0.0833333333333333,0.0833333333333333,0.0972222222222222,0.0833333333333333,0.111111111111111,0.111111111111111,0.125,0.0972222222222222,0.125,0.125
0.194444444444444,0.166666666666667,0.166666666666667,0.166666666666667,0.180555555555556,0.180555555555556,0.152777777777778,0.194444444444444,0.208333333333333,0.152777777777778
0.138888888888889,0.125,0.125,0.125,0.125,0.138888888888889,0.125,0.125,0.111111111111111,0.125
0.208333333333333,0.194444444444444,0.208333333333333,0.194444444444444,0.208333333333333,0.180555555555556,0.180555555555556,0.166666666666667,0.180555555555556,0.166666666666667
0.222222222222222,0.208333333333333,0.152777777777778,0.208333333333333,0.194444444444444,0.180555555555556,0.180555555555556,0.180555555555556,0.166666666666667,0.194444444444444
0.236111111111111,0.180555555555556,0.180555555555556,0.180555555555556,0.222222222222222,0.166666666666667,0.194444444444444,0.180555555555556,0.208333333333333,0.194444444444444
0.208333333333333,0.166666666666667,0.138888888888889,0.166666666666667,0.166666666666667,0.194444444444444,0.152777777777778,0.180555555555556,0.180555555555556,0.166666666666667
0.205479452054795,0.191780821917808,0.164383561643836,0.191780821917808,0.205479452054795,0.150684931506849,0.164383561643836,0.205479452054795,0.205479452054795,0.164383561643836
0.205479452054795,0.136986301369863,0.136986301369863,0.136986301369863,0.246575342465753,0.178082191780822,0.10958904109589,0.136986301369863,0.178082191780822,0.10958904109589
0.191780821917808,0.150684931506849,0.150684931506849,0.150684931506849,0.191780821917808,0.10958904109589,0.136986301369863,0.136986301369863,0.123287671232877,0.150684931506849
0.194444444444444,0.152777777777778,0.138888888888889,0.152777777777778,0.194444444444444,0.166666666666667,0.138888888888889,0.166666666666667,0.152777777777778,0.152777777777778
0.180555555555556,0.138888888888889,0.138888888888889,0.138888888888889,0.138888888888889,0.111111111111111,0.138888888888889,0.152777777777778,0.166666666666667,0.138888888888889
0.166666666666667,0.152777777777778,0.180555555555556,0.152777777777778,0.166666666666667,0.194444444444444,0.180555555555556,0.166666666666667,0.152777777777778,0.180555555555556
0.222222222222222,0.180555555555556,0.180555555555556,0.180555555555556,0.194444444444444,0.180555555555556,0.166666666666667,0.180555555555556,0.152777777777778,0.180555555555556
0.166666666666667,0.125,0.152777777777778,0.125,0.152777777777778,0.138888888888889,0.125,0.180555555555556,0.166666666666667,0.138888888888889
0.166666666666667,0.180555555555556,0.180555555555556,0.180555555555556,0.180555555555556,0.208333333333333,0.194444444444444,0.180555555555556,0.208333333333333,0.180555555555556
0.152777777777778,0.111111111111111,0.0972222222222222,0.111111111111111,0.125,0.125,0.111111111111111,0.0972222222222222,0.125,0.125
0.150684931506849,0.10958904109589,0.123287671232877,0.10958904109589,0.150684931506849,0.191780821917808,0.150684931506849,0.123287671232877,0.219178082191781,0.136986301369863
0.191780821917808,0.136986301369863,0.136986301369863,0.136986301369863,0.205479452054795,0.123287671232877,0.10958904109589,0.178082191780822,0.123287671232877,0.10958904109589
0.232876712328767,0.232876712328767,0.232876712328767,0.232876712328767,0.232876712328767,0.205479452054795,0.219178082191781,0.219178082191781,0.205479452054795,0.232876712328767
0.180555555555556,0.111111111111111,0.0972222222222222,0.111111111111111,0.152777777777778,0.0833333333333333,0.0972222222222222,0.125,0.0555555555555556,0.111111111111111
0.222222222222222,0.194444444444444,0.180555555555556,0.194444444444444,0.166666666666667,0.152777777777778,0.180555555555556,0.222222222222222,0.166666666666667,0.180555555555556
0.166666666666667,0.180555555555556,0.152777777777778,0.180555555555556,0.152777777777778,0.166666666666667,0.166666666666667,0.138888888888889,0.152777777777778,0.180555555555556
0.0694444444444444,0.0555555555555556,0.0694444444444444,0.0555555555555556,0.0833333333333333,0.0694444444444444,0.0694444444444444,0.0694444444444444,0.0972222222222222,0.0694444444444444
0.152777777777778,0.166666666666667,0.152777777777778,0.166666666666667,0.166666666666667,0.180555555555556,0.152777777777778,0.180555555555556,0.222222222222222,0.166666666666667
0.236111111111111,0.180555555555556,0.180555555555556,0.180555555555556,0.222222222222222,0.208333333333333,0.180555555555556,0.180555555555556,0.208333333333333,0.194444444444444
0.236111111111111,0.152777777777778,0.180555555555556,0.152777777777778,0.236111111111111,0.138888888888889,0.166666666666667,0.180555555555556,0.208333333333333,0.138888888888889
